Source,Target,Type,id,weight
RGATESHAREPUB,MYSCIWORK,Undirected,9500,64.0
RGATESHAREPUB,RESPROFOTHCL,Undirected,9501,619.0
RGATESHAREPUB,PERRSCI,Undirected,9502,382.0
RGATESHAREPUB,PUBLONS,Undirected,9503,445.0
RGATESHAREPUB,PMCCOMMONS,Undirected,9504,497.0
RGATESHAREPUB,PUBPEER,Undirected,9505,326.0
RGATESHAREPUB,PAPARCRIT,Undirected,9506,172.0
RGATESHAREPUB,RUBRIQ,Undirected,9507,63.0
RGATESHAREPUB,KARMA,Undirected,9508,82.0
RGATESHAREPUB,PROTHCL,Undirected,9509,237.0
RGATESHAREPUB,JCRIFIMP,Undirected,9510,3896.0
RGATESHAREPUB,ALTMETRIC,Undirected,9511,1315.0
RGATESHAREPUB,SCOPID,Undirected,9512,3445.0
RGATESHAREPUB,IMPSTOR,Undirected,9513,282.0
RGATESHAREPUB,PLOSALM,Undirected,9514,689.0
RGATESHAREPUB,WOSIMP,Undirected,9515,4005.0
RGATESHAREPUB,HARZPOP,Undirected,9516,387.0
RGATESHAREPUB,IMPACTOTHCL,Undirected,9517,741.0
SSRN,SSRN,Undirected,9588,856.0
SSRN,SHAREPUBOTHCL,Undirected,9589,164.0
SSRN,GITHUB,Undirected,9590,98.0
SSRN,FIGSDATA,Undirected,9591,90.0
SSRN,ZENODATA,Undirected,9592,31.0
SSRN,DRYAD,Undirected,9593,39.0
SSRN,DATAVERSE,Undirected,9594,90.0
SSRN,PANGAEA,Undirected,9595,20.0
SSRN,BITBUCK,Undirected,9596,24.0
SSRN,DATAOTHCL,Undirected,9597,107.0
SSRN,JCRIFSEL,Undirected,9598,325.0
SSRN,DOAJ,Undirected,9599,155.0
SSRN,SCOPSEL,Undirected,9600,275.0
SSRN,SHERPAROM,Undirected,9601,86.0
SSRN,QOAM,Undirected,9602,28.0
SSRN,SCIMAGO,Undirected,9603,185.0
SSRN,JOURNALYS,Undirected,9604,86.0
SSRN,JRNLOTHCL,Undirected,9605,139.0
SSRN,JTOPTRAD,Undirected,9606,680.0
SSRN,JTOPOA,Undirected,9607,148.0
SSRN,MEGATRAD,Undirected,9608,254.0
SSRN,MEGAOA,Undirected,9609,100.0
SSRN,DATAJRNL,Undirected,9610,40.0
SSRN,WINNOWER,Undirected,9611,12.0
SSRN,F1000RES,Undirected,9612,33.0
SSRN,PUBLOTHCL,Undirected,9613,64.0
SSRN,SPEAKER,Undirected,9614,24.0
SSRN,SLIDSHA,Undirected,9615,221.0
SSRN,F1000POS,Undirected,9616,30.0
SSRN,SCIOPPO,Undirected,9617,41.0
SSRN,FIGSPOST,Undirected,9618,77.0
SSRN,ZENOPOST,Undirected,9619,22.0
SSRN,VIMEO,Undirected,9620,79.0
SSRN,POSTOTHCL,Undirected,9621,76.0
SSRN,WIKIPEDIA,Undirected,9622,192.0
SSRN,RESBLOG,Undirected,9623,73.0
SSRN,WORDPRESS,Undirected,9624,201.0
SSRN,KUDOS,Undirected,9625,44.0
SSRN,FAMELAB,Undirected,9626,15.0
SSRN,PINTSCI,Undirected,9627,17.0
SSRN,TWITTER,Undirected,9628,305.0
SSRN,TELLOTHCL,Undirected,9629,147.0
SSRN,SCHOLARCIT,Undirected,9630,648.0
SSRN,RGATEPROF,Undirected,9631,585.0
SSRN,ORCID,Undirected,9632,332.0
SSRN,ACADEMIA,Undirected,9633,414.0
SSRN,RESID,Undirected,9634,171.0
SSRN,INSTPAGE,Undirected,9635,303.0
SSRN,MYSCIWORK,Undirected,9636,24.0
SSRN,RESPROFOTHCL,Undirected,9637,75.0
SSRN,PERRSCI,Undirected,9638,62.0
SSRN,PUBLONS,Undirected,9639,52.0
SSRN,PMCCOMMONS,Undirected,9640,38.0
SSRN,PUBPEER,Undirected,9641,41.0
SSRN,PAPARCRIT,Undirected,9642,44.0
SSRN,RUBRIQ,Undirected,9643,21.0
SSRN,KARMA,Undirected,9644,32.0
SSRN,PROTHCL,Undirected,9645,27.0
SSRN,JCRIFIMP,Undirected,9646,344.0
SSRN,ALTMETRIC,Undirected,9647,142.0
SSRN,SCOPID,Undirected,9648,346.0
SSRN,IMPSTOR,Undirected,9649,59.0
SSRN,PLOSALM,Undirected,9650,65.0
SSRN,WOSIMP,Undirected,9651,346.0
SSRN,HARZPOP,Undirected,9652,114.0
SSRN,IMPACTOTHCL,Undirected,9653,105.0
SHAREPUBOTHCL,SHAREPUBOTHCL,Undirected,9725,2968.0
SHAREPUBOTHCL,GITHUB,Undirected,9726,460.0
SHAREPUBOTHCL,FIGSDATA,Undirected,9727,224.0
SHAREPUBOTHCL,ZENODATA,Undirected,9728,90.0
SHAREPUBOTHCL,DRYAD,Undirected,9729,67.0
SHAREPUBOTHCL,DATAVERSE,Undirected,9730,74.0
SHAREPUBOTHCL,PANGAEA,Undirected,9731,21.0
SHAREPUBOTHCL,BITBUCK,Undirected,9732,98.0
SHAREPUBOTHCL,DATAOTHCL,Undirected,9733,632.0
SHAREPUBOTHCL,JCRIFSEL,Undirected,9734,788.0
SHAREPUBOTHCL,DOAJ,Undirected,9735,390.0
SHAREPUBOTHCL,SCOPSEL,Undirected,9736,577.0
SHAREPUBOTHCL,SHERPAROM,Undirected,9737,251.0
SHAREPUBOTHCL,QOAM,Undirected,9738,31.0
SHAREPUBOTHCL,SCIMAGO,Undirected,9739,341.0
SHAREPUBOTHCL,JOURNALYS,Undirected,9740,73.0
SHAREPUBOTHCL,JRNLOTHCL,Undirected,9741,693.0
SHAREPUBOTHCL,JTOPTRAD,Undirected,9742,2079.0
SHAREPUBOTHCL,JTOPOA,Undirected,9743,854.0
SHAREPUBOTHCL,MEGATRAD,Undirected,9744,611.0
SHAREPUBOTHCL,MEGAOA,Undirected,9745,524.0
SHAREPUBOTHCL,DATAJRNL,Undirected,9746,38.0
SHAREPUBOTHCL,WINNOWER,Undirected,9747,25.0
SHAREPUBOTHCL,F1000RES,Undirected,9748,65.0
SHAREPUBOTHCL,PUBLOTHCL,Undirected,9749,435.0
SHAREPUBOTHCL,SPEAKER,Undirected,9750,28.0
SHAREPUBOTHCL,SLIDSHA,Undirected,9751,620.0
SHAREPUBOTHCL,F1000POS,Undirected,9752,52.0
SHAREPUBOTHCL,SCIOPPO,Undirected,9753,20.0
SHAREPUBOTHCL,FIGSPOST,Undirected,9754,170.0
SHAREPUBOTHCL,ZENOPOST,Undirected,9755,48.0
SHAREPUBOTHCL,VIMEO,Undirected,9756,162.0
SHAREPUBOTHCL,POSTOTHCL,Undirected,9757,649.0
SHAREPUBOTHCL,WIKIPEDIA,Undirected,9758,423.0
SHAREPUBOTHCL,RESBLOG,Undirected,9759,95.0
SHAREPUBOTHCL,WORDPRESS,Undirected,9760,643.0
SHAREPUBOTHCL,KUDOS,Undirected,9761,100.0
SHAREPUBOTHCL,FAMELAB,Undirected,9762,15.0
SHAREPUBOTHCL,PINTSCI,Undirected,9763,14.0
SHAREPUBOTHCL,TWITTER,Undirected,9764,1170.0
SHAREPUBOTHCL,TELLOTHCL,Undirected,9765,965.0
SHAREPUBOTHCL,SCHOLARCIT,Undirected,9766,1827.0
SHAREPUBOTHCL,RGATEPROF,Undirected,9767,1791.0
SHAREPUBOTHCL,ORCID,Undirected,9768,1143.0
SHAREPUBOTHCL,ACADEMIA,Undirected,9769,1568.0
SHAREPUBOTHCL,RESID,Undirected,9770,533.0
SHAREPUBOTHCL,INSTPAGE,Undirected,9771,1076.0
SHAREPUBOTHCL,MYSCIWORK,Undirected,9772,15.0
SHAREPUBOTHCL,RESPROFOTHCL,Undirected,9773,436.0
SHAREPUBOTHCL,PERRSCI,Undirected,9774,59.0
SHAREPUBOTHCL,PUBLONS,Undirected,9775,103.0
SHAREPUBOTHCL,PMCCOMMONS,Undirected,9776,84.0
SHAREPUBOTHCL,PUBPEER,Undirected,9777,56.0
SHAREPUBOTHCL,PAPARCRIT,Undirected,9778,29.0
SHAREPUBOTHCL,RUBRIQ,Undirected,9779,11.0
SHAREPUBOTHCL,KARMA,Undirected,9780,12.0
SHAREPUBOTHCL,PROTHCL,Undirected,9781,174.0
SHAREPUBOTHCL,JCRIFIMP,Undirected,9782,880.0
SHAREPUBOTHCL,ALTMETRIC,Undirected,9783,479.0
SHAREPUBOTHCL,SCOPID,Undirected,9784,835.0
SHAREPUBOTHCL,IMPSTOR,Undirected,9785,138.0
SHAREPUBOTHCL,PLOSALM,Undirected,9786,188.0
SHAREPUBOTHCL,WOSIMP,Undirected,9787,1025.0
SHAREPUBOTHCL,HARZPOP,Undirected,9788,135.0
SHAREPUBOTHCL,IMPACTOTHCL,Undirected,9789,444.0
GITHUB,GITHUB,Undirected,9862,2581.0
GITHUB,FIGSDATA,Undirected,9863,409.0
GITHUB,ZENODATA,Undirected,9864,178.0
GITHUB,DRYAD,Undirected,9865,155.0
GITHUB,DATAVERSE,Undirected,9866,93.0
GITHUB,PANGAEA,Undirected,9867,26.0
GITHUB,BITBUCK,Undirected,9868,406.0
GITHUB,DATAOTHCL,Undirected,9869,307.0
GITHUB,JCRIFSEL,Undirected,9870,716.0
GITHUB,DOAJ,Undirected,9871,320.0
GITHUB,SCOPSEL,Undirected,9872,474.0
GITHUB,SHERPAROM,Undirected,9873,249.0
GITHUB,QOAM,Undirected,9874,41.0
GITHUB,SCIMAGO,Undirected,9875,218.0
GITHUB,JOURNALYS,Undirected,9876,130.0
GITHUB,JRNLOTHCL,Undirected,9877,267.0
GITHUB,JTOPTRAD,Undirected,9878,1818.0
GITHUB,JTOPOA,Undirected,9879,988.0
GITHUB,MEGATRAD,Undirected,9880,500.0
GITHUB,MEGAOA,Undirected,9881,679.0
GITHUB,DATAJRNL,Undirected,9882,101.0
GITHUB,WINNOWER,Undirected,9883,46.0
GITHUB,F1000RES,Undirected,9884,133.0
GITHUB,PUBLOTHCL,Undirected,9885,171.0
GITHUB,SPEAKER,Undirected,9886,135.0
GITHUB,SLIDSHA,Undirected,9887,829.0
GITHUB,F1000POS,Undirected,9888,119.0
GITHUB,SCIOPPO,Undirected,9889,92.0
GITHUB,FIGSPOST,Undirected,9890,337.0
GITHUB,ZENOPOST,Undirected,9891,91.0
GITHUB,VIMEO,Undirected,9892,245.0
GITHUB,POSTOTHCL,Undirected,9893,303.0
GITHUB,WIKIPEDIA,Undirected,9894,686.0
GITHUB,RESBLOG,Undirected,9895,161.0
GITHUB,WORDPRESS,Undirected,9896,758.0
GITHUB,KUDOS,Undirected,9897,61.0
GITHUB,FAMELAB,Undirected,9898,38.0
GITHUB,PINTSCI,Undirected,9899,56.0
GITHUB,TWITTER,Undirected,9900,1360.0
GITHUB,TELLOTHCL,Undirected,9901,414.0
GITHUB,SCHOLARCIT,Undirected,9902,1817.0
GITHUB,RGATEPROF,Undirected,9903,1453.0
GITHUB,ORCID,Undirected,9904,1071.0
GITHUB,ACADEMIA,Undirected,9905,704.0
GITHUB,RESID,Undirected,9906,422.0
GITHUB,INSTPAGE,Undirected,9907,781.0
GITHUB,MYSCIWORK,Undirected,9908,36.0
GITHUB,RESPROFOTHCL,Undirected,9909,208.0
GITHUB,PERRSCI,Undirected,9910,232.0
GITHUB,PUBLONS,Undirected,9911,147.0
GITHUB,PMCCOMMONS,Undirected,9912,174.0
GITHUB,PUBPEER,Undirected,9913,145.0
GITHUB,PAPARCRIT,Undirected,9914,78.0
GITHUB,RUBRIQ,Undirected,9915,30.0
GITHUB,KARMA,Undirected,9916,39.0
GITHUB,PROTHCL,Undirected,9917,71.0
GITHUB,JCRIFIMP,Undirected,9918,799.0
GITHUB,ALTMETRIC,Undirected,9919,598.0
GITHUB,SCOPID,Undirected,9920,660.0
GITHUB,IMPSTOR,Undirected,9921,197.0
GITHUB,PLOSALM,Undirected,9922,293.0
GITHUB,WOSIMP,Undirected,9923,858.0
GITHUB,HARZPOP,Undirected,9924,85.0
GITHUB,IMPACTOTHCL,Undirected,9925,203.0
FIGSDATA,FIGSDATA,Undirected,9999,1112.0
FIGSDATA,ZENODATA,Undirected,10000,140.0
FIGSDATA,DRYAD,Undirected,10001,162.0
FIGSDATA,DATAVERSE,Undirected,10002,100.0
FIGSDATA,PANGAEA,Undirected,10003,27.0
FIGSDATA,BITBUCK,Undirected,10004,90.0
FIGSDATA,DATAOTHCL,Undirected,10005,101.0
FIGSDATA,JCRIFSEL,Undirected,10006,471.0
FIGSDATA,DOAJ,Undirected,10007,333.0
FIGSDATA,SCOPSEL,Undirected,10008,364.0
FIGSDATA,SHERPAROM,Undirected,10009,261.0
FIGSDATA,QOAM,Undirected,10010,38.0
FIGSDATA,SCIMAGO,Undirected,10011,221.0
FIGSDATA,JOURNALYS,Undirected,10012,107.0
FIGSDATA,JRNLOTHCL,Undirected,10013,114.0
FIGSDATA,JTOPTRAD,Undirected,10014,860.0
FIGSDATA,JTOPOA,Undirected,10015,584.0
FIGSDATA,MEGATRAD,Undirected,10016,315.0
FIGSDATA,MEGAOA,Undirected,10017,448.0
FIGSDATA,DATAJRNL,Undirected,10018,86.0
FIGSDATA,WINNOWER,Undirected,10019,41.0
FIGSDATA,F1000RES,Undirected,10020,124.0
FIGSDATA,PUBLOTHCL,Undirected,10021,77.0
FIGSDATA,SPEAKER,Undirected,10022,65.0
FIGSDATA,SLIDSHA,Undirected,10023,552.0
FIGSDATA,F1000POS,Undirected,10024,99.0
FIGSDATA,SCIOPPO,Undirected,10025,90.0
FIGSDATA,FIGSPOST,Undirected,10026,591.0
FIGSDATA,ZENOPOST,Undirected,10027,76.0
FIGSDATA,VIMEO,Undirected,10028,113.0
FIGSDATA,POSTOTHCL,Undirected,10029,110.0
FIGSDATA,WIKIPEDIA,Undirected,10030,370.0
FIGSDATA,RESBLOG,Undirected,10031,146.0
FIGSDATA,WORDPRESS,Undirected,10032,427.0
FIGSDATA,KUDOS,Undirected,10033,80.0
FIGSDATA,FAMELAB,Undirected,10034,30.0
FIGSDATA,PINTSCI,Undirected,10035,43.0
FIGSDATA,TWITTER,Undirected,10036,716.0
FIGSDATA,TELLOTHCL,Undirected,10037,191.0
FIGSDATA,SCHOLARCIT,Undirected,10038,865.0
FIGSDATA,RGATEPROF,Undirected,10039,742.0
FIGSDATA,ORCID,Undirected,10040,714.0
FIGSDATA,ACADEMIA,Undirected,10041,450.0
FIGSDATA,RESID,Undirected,10042,317.0
FIGSDATA,INSTPAGE,Undirected,10043,372.0
FIGSDATA,MYSCIWORK,Undirected,10044,34.0
FIGSDATA,RESPROFOTHCL,Undirected,10045,125.0
FIGSDATA,PERRSCI,Undirected,10046,157.0
FIGSDATA,PUBLONS,Undirected,10047,172.0
FIGSDATA,PMCCOMMONS,Undirected,10048,169.0
FIGSDATA,PUBPEER,Undirected,10049,140.0
FIGSDATA,PAPARCRIT,Undirected,10050,73.0
FIGSDATA,RUBRIQ,Undirected,10051,34.0
FIGSDATA,KARMA,Undirected,10052,45.0
FIGSDATA,PROTHCL,Undirected,10053,33.0
FIGSDATA,JCRIFIMP,Undirected,10054,507.0
FIGSDATA,ALTMETRIC,Undirected,10055,561.0
FIGSDATA,SCOPID,Undirected,10056,505.0
FIGSDATA,IMPSTOR,Undirected,10057,228.0
FIGSDATA,PLOSALM,Undirected,10058,249.0
FIGSDATA,WOSIMP,Undirected,10059,526.0
FIGSDATA,HARZPOP,Undirected,10060,81.0
FIGSDATA,IMPACTOTHCL,Undirected,10061,112.0
ZENODATA,ZENODATA,Undirected,10136,363.0
ZENODATA,DRYAD,Undirected,10137,62.0
ZENODATA,DATAVERSE,Undirected,10138,40.0
ZENODATA,PANGAEA,Undirected,10139,21.0
ZENODATA,BITBUCK,Undirected,10140,40.0
ZENODATA,DATAOTHCL,Undirected,10141,47.0
ZENODATA,JCRIFSEL,Undirected,10142,161.0
ZENODATA,DOAJ,Undirected,10143,139.0
ZENODATA,SCOPSEL,Undirected,10144,133.0
ZENODATA,SHERPAROM,Undirected,10145,110.0
ZENODATA,QOAM,Undirected,10146,27.0
ZENODATA,SCIMAGO,Undirected,10147,81.0
ZENODATA,JOURNALYS,Undirected,10148,46.0
ZENODATA,JRNLOTHCL,Undirected,10149,29.0
ZENODATA,JTOPTRAD,Undirected,10150,259.0
ZENODATA,JTOPOA,Undirected,10151,167.0
ZENODATA,MEGATRAD,Undirected,10152,101.0
ZENODATA,MEGAOA,Undirected,10153,129.0
ZENODATA,DATAJRNL,Undirected,10154,41.0
ZENODATA,WINNOWER,Undirected,10155,21.0
ZENODATA,F1000RES,Undirected,10156,54.0
ZENODATA,PUBLOTHCL,Undirected,10157,36.0
ZENODATA,SPEAKER,Undirected,10158,36.0
ZENODATA,SLIDSHA,Undirected,10159,193.0
ZENODATA,F1000POS,Undirected,10160,48.0
ZENODATA,SCIOPPO,Undirected,10161,38.0
ZENODATA,FIGSPOST,Undirected,10162,113.0
ZENODATA,ZENOPOST,Undirected,10163,127.0
ZENODATA,VIMEO,Undirected,10164,51.0
ZENODATA,POSTOTHCL,Undirected,10165,49.0
ZENODATA,WIKIPEDIA,Undirected,10166,136.0
ZENODATA,RESBLOG,Undirected,10167,56.0
ZENODATA,WORDPRESS,Undirected,10168,147.0
ZENODATA,KUDOS,Undirected,10169,30.0
ZENODATA,FAMELAB,Undirected,10170,19.0
ZENODATA,PINTSCI,Undirected,10171,15.0
ZENODATA,TWITTER,Undirected,10172,238.0
ZENODATA,TELLOTHCL,Undirected,10173,58.0
ZENODATA,SCHOLARCIT,Undirected,10174,281.0
ZENODATA,RGATEPROF,Undirected,10175,236.0
ZENODATA,ORCID,Undirected,10176,239.0
ZENODATA,ACADEMIA,Undirected,10177,154.0
ZENODATA,RESID,Undirected,10178,105.0
ZENODATA,INSTPAGE,Undirected,10179,131.0
ZENODATA,MYSCIWORK,Undirected,10180,24.0
ZENODATA,RESPROFOTHCL,Undirected,10181,33.0
ZENODATA,PERRSCI,Undirected,10182,63.0
ZENODATA,PUBLONS,Undirected,10183,66.0
ZENODATA,PMCCOMMONS,Undirected,10184,61.0
ZENODATA,PUBPEER,Undirected,10185,50.0
ZENODATA,PAPARCRIT,Undirected,10186,29.0
ZENODATA,RUBRIQ,Undirected,10187,13.0
ZENODATA,KARMA,Undirected,10188,20.0
ZENODATA,PROTHCL,Undirected,10189,9.0
ZENODATA,JCRIFIMP,Undirected,10190,164.0
ZENODATA,ALTMETRIC,Undirected,10191,189.0
ZENODATA,SCOPID,Undirected,10192,168.0
ZENODATA,IMPSTOR,Undirected,10193,87.0
ZENODATA,PLOSALM,Undirected,10194,85.0
ZENODATA,WOSIMP,Undirected,10195,166.0
ZENODATA,HARZPOP,Undirected,10196,40.0
ZENODATA,IMPACTOTHCL,Undirected,10197,32.0
DRYAD,DRYAD,Undirected,10273,467.0
DRYAD,DATAVERSE,Undirected,10274,47.0
DRYAD,PANGAEA,Undirected,10275,25.0
DRYAD,BITBUCK,Undirected,10276,25.0
DRYAD,DATAOTHCL,Undirected,10277,57.0
DRYAD,JCRIFSEL,Undirected,10278,218.0
DRYAD,DOAJ,Undirected,10279,119.0
DRYAD,SCOPSEL,Undirected,10280,135.0
DRYAD,SHERPAROM,Undirected,10281,96.0
DRYAD,QOAM,Undirected,10282,20.0
DRYAD,SCIMAGO,Undirected,10283,78.0
DRYAD,JOURNALYS,Undirected,10284,46.0
DRYAD,JRNLOTHCL,Undirected,10285,45.0
DRYAD,JTOPTRAD,Undirected,10286,374.0
DRYAD,JTOPOA,Undirected,10287,259.0
DRYAD,MEGATRAD,Undirected,10288,151.0
DRYAD,MEGAOA,Undirected,10289,224.0
DRYAD,DATAJRNL,Undirected,10290,46.0
DRYAD,WINNOWER,Undirected,10291,18.0
DRYAD,F1000RES,Undirected,10292,47.0
DRYAD,PUBLOTHCL,Undirected,10293,22.0
DRYAD,SPEAKER,Undirected,10294,19.0
DRYAD,SLIDSHA,Undirected,10295,182.0
DRYAD,F1000POS,Undirected,10296,53.0
DRYAD,SCIOPPO,Undirected,10297,51.0
DRYAD,FIGSPOST,Undirected,10298,118.0
DRYAD,ZENOPOST,Undirected,10299,30.0
DRYAD,VIMEO,Undirected,10300,61.0
DRYAD,POSTOTHCL,Undirected,10301,40.0
DRYAD,WIKIPEDIA,Undirected,10302,141.0
DRYAD,RESBLOG,Undirected,10303,57.0
DRYAD,WORDPRESS,Undirected,10304,157.0
DRYAD,KUDOS,Undirected,10305,39.0
DRYAD,FAMELAB,Undirected,10306,20.0
DRYAD,PINTSCI,Undirected,10307,18.0
DRYAD,TWITTER,Undirected,10308,246.0
DRYAD,TELLOTHCL,Undirected,10309,65.0
DRYAD,SCHOLARCIT,Undirected,10310,352.0
DRYAD,RGATEPROF,Undirected,10311,316.0
DRYAD,ORCID,Undirected,10312,259.0
DRYAD,ACADEMIA,Undirected,10313,150.0
DRYAD,RESID,Undirected,10314,139.0
DRYAD,INSTPAGE,Undirected,10315,159.0
DRYAD,MYSCIWORK,Undirected,10316,21.0
DRYAD,RESPROFOTHCL,Undirected,10317,41.0
DRYAD,PERRSCI,Undirected,10318,69.0
DRYAD,PUBLONS,Undirected,10319,61.0
DRYAD,PMCCOMMONS,Undirected,10320,69.0
DRYAD,PUBPEER,Undirected,10321,56.0
DRYAD,PAPARCRIT,Undirected,10322,26.0
DRYAD,RUBRIQ,Undirected,10323,15.0
DRYAD,KARMA,Undirected,10324,15.0
DRYAD,PROTHCL,Undirected,10325,16.0
DRYAD,JCRIFIMP,Undirected,10326,220.0
DRYAD,ALTMETRIC,Undirected,10327,201.0
DRYAD,SCOPID,Undirected,10328,188.0
DRYAD,IMPSTOR,Undirected,10329,78.0
DRYAD,PLOSALM,Undirected,10330,113.0
DRYAD,WOSIMP,Undirected,10331,257.0
DRYAD,HARZPOP,Undirected,10332,33.0
DRYAD,IMPACTOTHCL,Undirected,10333,45.0
DATAVERSE,DATAVERSE,Undirected,10410,557.0
DATAVERSE,PANGAEA,Undirected,10411,21.0
DATAVERSE,BITBUCK,Undirected,10412,24.0
DATAVERSE,DATAOTHCL,Undirected,10413,35.0
DATAVERSE,JCRIFSEL,Undirected,10414,245.0
DATAVERSE,DOAJ,Undirected,10415,147.0
DATAVERSE,SCOPSEL,Undirected,10416,222.0
DATAVERSE,SHERPAROM,Undirected,10417,90.0
DATAVERSE,QOAM,Undirected,10418,51.0
DATAVERSE,SCIMAGO,Undirected,10419,95.0
DATAVERSE,JOURNALYS,Undirected,10420,134.0
DATAVERSE,JRNLOTHCL,Undirected,10421,36.0
DATAVERSE,JTOPTRAD,Undirected,10422,397.0
DATAVERSE,JTOPOA,Undirected,10423,188.0
DATAVERSE,MEGATRAD,Undirected,10424,211.0
DATAVERSE,MEGAOA,Undirected,10425,123.0
DATAVERSE,DATAJRNL,Undirected,10426,71.0
DATAVERSE,WINNOWER,Undirected,10427,16.0
DATAVERSE,F1000RES,Undirected,10428,48.0
DATAVERSE,PUBLOTHCL,Undirected,10429,32.0
DATAVERSE,SPEAKER,Undirected,10430,57.0
DATAVERSE,SLIDSHA,Undirected,10431,260.0
DATAVERSE,F1000POS,Undirected,10432,53.0
DATAVERSE,SCIOPPO,Undirected,10433,107.0
DATAVERSE,FIGSPOST,Undirected,10434,96.0
DATAVERSE,ZENOPOST,Undirected,10435,27.0
DATAVERSE,VIMEO,Undirected,10436,70.0
DATAVERSE,POSTOTHCL,Undirected,10437,44.0
DATAVERSE,WIKIPEDIA,Undirected,10438,248.0
DATAVERSE,RESBLOG,Undirected,10439,129.0
DATAVERSE,WORDPRESS,Undirected,10440,188.0
DATAVERSE,KUDOS,Undirected,10441,29.0
DATAVERSE,FAMELAB,Undirected,10442,33.0
DATAVERSE,PINTSCI,Undirected,10443,23.0
DATAVERSE,TWITTER,Undirected,10444,207.0
DATAVERSE,TELLOTHCL,Undirected,10445,58.0
DATAVERSE,SCHOLARCIT,Undirected,10446,389.0
DATAVERSE,RGATEPROF,Undirected,10447,307.0
DATAVERSE,ORCID,Undirected,10448,212.0
DATAVERSE,ACADEMIA,Undirected,10449,206.0
DATAVERSE,RESID,Undirected,10450,103.0
DATAVERSE,INSTPAGE,Undirected,10451,152.0
DATAVERSE,MYSCIWORK,Undirected,10452,33.0
DATAVERSE,RESPROFOTHCL,Undirected,10453,19.0
DATAVERSE,PERRSCI,Undirected,10454,130.0
DATAVERSE,PUBLONS,Undirected,10455,41.0
DATAVERSE,PMCCOMMONS,Undirected,10456,124.0
DATAVERSE,PUBPEER,Undirected,10457,102.0
DATAVERSE,PAPARCRIT,Undirected,10458,81.0
DATAVERSE,RUBRIQ,Undirected,10459,21.0
DATAVERSE,KARMA,Undirected,10460,38.0
DATAVERSE,PROTHCL,Undirected,10461,14.0
DATAVERSE,JCRIFIMP,Undirected,10462,266.0
DATAVERSE,ALTMETRIC,Undirected,10463,123.0
DATAVERSE,SCOPID,Undirected,10464,257.0
DATAVERSE,IMPSTOR,Undirected,10465,57.0
DATAVERSE,PLOSALM,Undirected,10466,82.0
DATAVERSE,WOSIMP,Undirected,10467,241.0
DATAVERSE,HARZPOP,Undirected,10468,35.0
DATAVERSE,IMPACTOTHCL,Undirected,10469,31.0
PANGAEA,PANGAEA,Undirected,10547,191.0
PANGAEA,BITBUCK,Undirected,10548,17.0
PANGAEA,DATAOTHCL,Undirected,10549,18.0
PANGAEA,JCRIFSEL,Undirected,10550,73.0
PANGAEA,DOAJ,Undirected,10551,41.0
PANGAEA,SCOPSEL,Undirected,10552,67.0
PANGAEA,SHERPAROM,Undirected,10553,19.0
PANGAEA,QOAM,Undirected,10554,18.0
PANGAEA,SCIMAGO,Undirected,10555,34.0
PANGAEA,JOURNALYS,Undirected,10556,52.0
PANGAEA,JRNLOTHCL,Undirected,10557,13.0
PANGAEA,JTOPTRAD,Undirected,10558,146.0
PANGAEA,JTOPOA,Undirected,10559,61.0
PANGAEA,MEGATRAD,Undirected,10560,65.0
PANGAEA,MEGAOA,Undirected,10561,40.0
PANGAEA,DATAJRNL,Undirected,10562,24.0
PANGAEA,WINNOWER,Undirected,10563,12.0
PANGAEA,F1000RES,Undirected,10564,17.0
PANGAEA,PUBLOTHCL,Undirected,10565,8.0
PANGAEA,SPEAKER,Undirected,10566,16.0
PANGAEA,SLIDSHA,Undirected,10567,66.0
PANGAEA,F1000POS,Undirected,10568,21.0
PANGAEA,SCIOPPO,Undirected,10569,29.0
PANGAEA,FIGSPOST,Undirected,10570,27.0
PANGAEA,ZENOPOST,Undirected,10571,16.0
PANGAEA,VIMEO,Undirected,10572,45.0
PANGAEA,POSTOTHCL,Undirected,10573,17.0
PANGAEA,WIKIPEDIA,Undirected,10574,74.0
PANGAEA,RESBLOG,Undirected,10575,34.0
PANGAEA,WORDPRESS,Undirected,10576,64.0
PANGAEA,KUDOS,Undirected,10577,13.0
PANGAEA,FAMELAB,Undirected,10578,12.0
PANGAEA,PINTSCI,Undirected,10579,20.0
PANGAEA,TWITTER,Undirected,10580,72.0
PANGAEA,TELLOTHCL,Undirected,10581,19.0
PANGAEA,SCHOLARCIT,Undirected,10582,133.0
PANGAEA,RGATEPROF,Undirected,10583,114.0
PANGAEA,ORCID,Undirected,10584,62.0
PANGAEA,ACADEMIA,Undirected,10585,65.0
PANGAEA,RESID,Undirected,10586,43.0
PANGAEA,INSTPAGE,Undirected,10587,54.0
PANGAEA,MYSCIWORK,Undirected,10588,16.0
PANGAEA,RESPROFOTHCL,Undirected,10589,4.0
PANGAEA,PERRSCI,Undirected,10590,38.0
PANGAEA,PUBLONS,Undirected,10591,19.0
PANGAEA,PMCCOMMONS,Undirected,10592,32.0
PANGAEA,PUBPEER,Undirected,10593,32.0
PANGAEA,PAPARCRIT,Undirected,10594,34.0
PANGAEA,RUBRIQ,Undirected,10595,20.0
PANGAEA,KARMA,Undirected,10596,17.0
PANGAEA,PROTHCL,Undirected,10597,5.0
PANGAEA,JCRIFIMP,Undirected,10598,88.0
